SK_ID_CURR,TARGET
100001,0.05045735399182079
100005,0.12340098679088389
100013,0.028481279485190886
100028,0.03402517061934285
100038,0.07507177148707908
100042,0.06122628048115151
100057,0.003795802105132797
100065,0.024214033858452534
100066,0.005227538722470551
100067,0.10145594039331149
100074,0.05829771353756014
100090,0.02191491803950557
100091,0.07891953698766355
100092,0.031372182163864316
100106,0.03242614860582003
100107,0.06540369874060267
100109,0.03619982842100618
100117,0.01673792002197273
100128,0.05428715655058876
100141,0.042137254356630495
100150,0.018852403946616515
100168,0.006587656224502944
100169,0.04197944202078283
100170,0.19357281489602943
100171,0.06420314447201438
100172,0.07699962169979176
100184,0.13303279549020963
100187,0.06010246418620461
100212,0.010100178467804007
100222,0.02020183554979975
100223,0.022390914130253927
100232,0.005538265608067645
100241,0.10369946899045024
100245,0.017540375776754654
100253,0.01156676454384487
100256,0.04738004595755882
100271,0.012941992742772508
100278,0.4583878369633891
100280,0.00813799367649132
100306,0.1336149811736102
100311,0.047218499092539806
100312,0.023453066737065355
100330,0.06443556176149506
100331,0.023883878700693004
100352,0.20262501977433087
100358,0.04948638092508727
100367,0.02734711569463612
100382,0.07989537295103445
100384,0.06637419126276914
100385,0.06931530748135101
100386,0.01905747568844583
100399,0.04576537225887582
100404,0.02271484043278195
100416,0.00819537298376504
100422,0.03164343844595073
100426,0.0392519223875382
100438,0.02626335195362353
100444,0.10687845990555478
100445,0.0510189812182369
100446,0.025588183934356135
100447,0.02243541748987465
100450,0.19404242107306238
100466,0.006319774910087295
100483,0.015174656060941618
100484,0.029274684254442167
100494,0.04159325630508231
100510,0.16774803654766882
100512,0.015300573622360706
100517,0.044116353495150355
100548,0.02033199795971203
100551,0.05492016995133637
100552,0.08149775746504995
100553,0.00492770116762223
100561,0.19607000600758398
100568,0.27125413629872563
100569,0.010763239968511019
100591,0.03338393832658552
100592,0.053938946448341435
100602,0.011493902144256713
100607,0.03524407738117705
100613,0.03865858622241509
100617,0.10419180956489568
100618,0.06460127420095532
100622,0.037918845670818914
100625,0.10977875282324905
100677,0.09774382093008226
100699,0.03672709287583628
100702,0.2829433492714456
100711,0.010008642857980258
100729,0.09076515215807505
100740,0.16203882932124852
100744,0.07727315496089084
100745,0.04725846931688979
100747,0.09105402779930326
100751,0.4712419913433693
100752,0.03068489200045859
100753,0.20581208351719876
100754,0.2890752416607589
100760,0.045030606120219474
100762,0.11570542440478168
100763,0.018915699809077317
100765,0.00578880000915711
100770,0.14897190874821972
100772,0.015355940341413634
100777,0.021877674085822252
100791,0.009483390229147893
100792,0.008874665651876461
100797,0.01646543873655253
100823,0.027391882396563653
100826,0.02034933738096763
100830,0.0166786405516421
100836,0.20768158039766055
100872,0.06021230333531679
100910,0.0224257253243592
100913,0.10738740124204084
100918,0.012264202875595242
100931,0.010513219139158248
100952,0.03886338356645928
100953,0.011468724677416355
100965,0.13341408763366186
100970,0.025443533341447427
100982,0.1812338657381506
100983,0.20371414441147453
100984,0.04027664802445468
100987,0.03249679295994192
100997,0.028232835982784674
100998,0.20390785205734552
101002,0.015460148637269931
101005,0.09350901569315413
101008,0.22206561925938798
101020,0.05024311120102138
101021,0.07264215706366141
101024,0.02780468124602974
101025,0.17813874441903474
101026,0.021963334194845842
101031,0.013953146236829762
101041,0.008268733324632098
101051,0.006071574336883646
101055,0.04531888137139075
101056,0.14165938893520486
101057,0.016894736719080688
101064,0.014883318410422813
101079,0.07987957162341791
101087,0.006592421037287154
101090,0.019365037874705653
101092,0.046633770057075905
101097,0.15810693404147022
101099,0.01806912699322841
101107,0.08512991787985257
101118,0.03643348580808372
101125,0.05829938768393817
101126,0.008187799742921322
101128,0.008284222548725052
101136,0.0573403779023335
101140,0.1260447719497381
101149,0.08805544007585055
101160,0.10003222316811883
101169,0.10461590617532761
101181,0.03761631187390105
101186,0.004214262877765835
101190,0.030420283096675868
101193,0.11021337228308647
101194,0.06924516832888052
101198,0.11179383102147233
101200,0.009492985499539386
101204,0.018336201614179135
101211,0.0892858910784303
101213,0.03857805395197056
101223,0.024775804800793475
101225,0.07534921154136019
101237,0.03751201254722463
101243,0.11789731359187001
101244,0.05863707855962301
101258,0.04762400347635401
101259,0.14255137167413415
101268,0.06881744519437279
101269,0.0466843227488038
101271,0.012518815217331423
101279,0.025776474710711754
101281,0.26033654728917827
101287,0.026482179225914785
101292,0.0293398145828053
101294,0.028914392253679738
101296,0.09067838151029675
101297,0.015387617215746476
101299,0.023540368720831418
101301,0.028439462073969902
101305,0.06069470614599523
101308,0.12185176882867423
101318,0.011221626871518531
101327,0.19760769478757992
101329,0.004179220365254257
101332,0.10282303895658078
101337,0.02304481817802665
101343,0.023386704603613348
101345,0.018631725255133895
101346,0.0062325330501695735
101353,0.020277266904487307
101354,0.07710029109452386
101355,0.1278352468001799
101356,0.026474634045681286
101362,0.06111357797758138
101363,0.2812938156090117
101365,0.012571671852983185
101366,0.04170473903992762
101367,0.26415489752655846
101368,0.007763043757778111
101374,0.1337836004780752
101380,0.014994148695572411
101383,0.022371824214403143
101398,0.017322144839878553
101399,0.13212264076998317
101401,0.1697424311231752
101412,0.07435552591282808
101426,0.048639205869228486
101427,0.37189546990376793
101428,0.10385402823579751
101429,0.16840995738860493
101434,0.017282333378109836
101440,0.09537198913452244
101448,0.08221040359203921
101449,0.04655396303666179
101465,0.04267980228258202
101467,0.03275129122756872
101472,0.04626637613096478
101478,0.13463142498313788
101497,0.06454868120104296
